base_element,solute_element,nominal_solute_fraction,actual_solute_fraction,seed,a0_mix,E0_eV,V0_A3,Tm_linear_K,hydro_fit,normal_fit,shear_fit,B_eVA3,C11_eVA3,C12_eVA3,C44_eVA3,GV_eVA3,GR_eVA3,G_eVA3,B_over_G,B_GPa,C11_GPa,C12_GPa,C44_GPa,GV_GPa,GR_GPa,G_GPa,born_c1,born_c2,born_c3,born_stable,status
W,Nb,0.55,0.546875,52,3.2415,-1461.2417169303762,2201.1164102974617,3178.203125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.39072808e-04, 3.56346522e-04, 1.56782217e-04, 3.86435188e-05,
       3.87635516e-05, 1.52972764e-04, 3.41312016e-04, 6.03535924e-04]), 'a2': np.float64(6.2148053547350575)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([1.10091065e-04, 6.24270506e-05, 2.83732172e-05, 7.65027204e-06,
       5.18133357e-06, 2.29704684e-05, 5.31677607e-05, 9.55882867e-05]), 'a2': np.float64(1.0285633322940575)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.21416951e-03, 6.63574109e-04, 2.85776969e-04, 6.74686220e-05,
       8.05712745e-05, 3.12840191e-04, 7.05811021e-04, 1.27298235e-03]), 'a2': np.float64(0.7805212838733818)}",1.3810678566077905,2.057126664588115,1.0430384526176282,0.3902606419366909,0.4369740275561119,0.42986346454297664,0.4334187460495443,3.186451599511388,221.27146315953686,329.58802480273613,167.11318233793725,62.52664765293662,70.01095708472175,68.8717193026847,69.44133819370322,True,True,True,True,success
W,Nb,0.55,0.546875,62,3.2415,-1461.1471832639709,2201.9323490261268,3178.203125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.41604510e-04, 3.58017537e-04, 1.57754710e-04, 3.90570742e-05,
       3.85117917e-05, 1.52654609e-04, 3.41106190e-04, 6.03454109e-04]), 'a2': np.float64(6.227009990114127)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([1.04581845e-04, 5.82327916e-05, 2.55408778e-05, 6.22125143e-06,
       6.63464307e-06, 2.58932160e-05, 5.75678674e-05, 1.01469852e-04]), 'a2': np.float64(1.030423419958904)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.25314429e-03, 6.92109243e-04, 3.04314835e-04, 7.64224090e-05,
       7.22971210e-05, 2.96595212e-04, 6.81463677e-04, 1.24030720e-03]), 'a2': np.float64(0.7823579428330432)}",1.3837799978031393,2.060846839917808,1.045246576745805,0.3911789714165216,0.4378274354843136,0.4307492461818814,0.4342883408330975,3.186316250509114,221.7059960810865,330.1840625965872,167.46696282333616,62.67378025521423,70.14768810777875,69.0136371659834,69.58066263688107,True,True,True,True,success
W,Nb,0.6,0.6015625,42,3.2479999999999998,-1440.4682101135509,2218.272585273718,3126.5234375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.15031310e-04, 3.43220983e-04, 1.51200799e-04, 3.73855805e-05,
       3.71366655e-05, 1.47001974e-04, 3.28397770e-04, 5.81036059e-04]), 'a2': np.float64(5.981951295491227)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.89395843e-05, 5.53021460e-05, 2.44355385e-05, 6.08086735e-06,
       5.97434243e-06, 2.38080892e-05, 5.33201937e-05, 9.43471980e-05]), 'a2': np.float64(0.9666106039031167)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.10020141e-03, 6.03831474e-04, 2.62744162e-04, 6.43187574e-05,
       6.63962991e-05, 2.66339512e-04, 6.08305329e-04, 1.10506756e-03]), 'a2': np.float64(0.6923081674599367)}",1.3293225101091615,1.9332212078062334,1.0273731612606256,0.34615408372996836,0.38886205954710257,0.3821925086736911,0.38552728411039683,3.4480633794222104,212.98094472000702,309.73618219818854,164.60332598091625,55.459998014660094,62.302570052250516,61.233990204188906,61.768280128219715,True,True,True,True,success
W,Nb,0.6,0.6015625,52,3.2479999999999998,-1440.5158837734518,2217.375114775205,3126.5234375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.19896825e-04, 3.47075666e-04, 1.53901067e-04, 3.87875118e-05,
       3.56797111e-05, 1.44097114e-04, 3.24069939e-04, 5.75245508e-04]), 'a2': np.float64(5.977300871775577)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.74696225e-05, 5.41949310e-05, 2.36989552e-05, 5.71278852e-06,
       6.33418036e-06, 2.45174940e-05, 5.43594115e-05, 9.57029877e-05]), 'a2': np.float64(0.9660377244315139)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.10527852e-03, 6.07941735e-04, 2.65566461e-04, 6.56685134e-05,
       6.57846442e-05, 2.66318673e-04, 6.09780780e-04, 1.10827902e-03]), 'a2': np.float64(0.6947976492684598)}",1.3282890826167948,1.9320754488630278,1.0263958994936782,0.3473988246342299,0.38957520465440787,0.38307774083835566,0.38632647274638177,3.438255403969686,212.81537138325083,309.5526113790009,164.44675138537576,55.65942749223622,62.41682849406676,61.37582003200948,61.896324263038125,True,True,True,True,success
W,Nb,0.6,0.6015625,62,3.2479999999999998,-1440.5588119841811,2217.399840633007,3126.5234375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([6.20115631e-04, 3.46817619e-04, 1.53466198e-04, 3.84507014e-05,
       3.62311581e-05, 1.45339195e-04, 3.26044620e-04, 5.77884905e-04]), 'a2': np.float64(5.991346941714204)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.93468814e-05, 5.55003252e-05, 2.44969477e-05, 6.07821160e-06,
       6.03594442e-06, 2.39893590e-05, 5.36650498e-05, 9.49013687e-05]), 'a2': np.float64(0.9714195973479276)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([1.13927960e-03, 6.29909988e-04, 2.78215692e-04, 7.11422415e-05,
       6.13630698e-05, 2.57630199e-04, 5.96521976e-04, 1.09069817e-03]), 'a2': np.float64(0.6999113897896956)}",1.3314104314920452,1.9428391946958552,1.0256960498901402,0.3499556948948478,0.39340204589805167,0.3865815060289154,0.38999177596348356,3.4139448920500066,213.31546660257948,311.27715357155984,164.3346231180893,56.069083267634305,63.02995605127469,61.93718509931825,62.483570575296476,True,True,True,True,success
W,Nb,0.65,0.6484375,42,3.2545,-1422.911142079664,2232.1653980111178,3082.2265625,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.92748742e-04, 3.30510544e-04, 1.45331308e-04, 3.57130065e-05,
       3.64415386e-05, 1.43375674e-04, 3.19631428e-04, 5.64759057e-04]), 'a2': np.float64(5.788868381185928)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.42869426e-05, 5.26720774e-05, 2.32395397e-05, 5.75499709e-06,
       5.77973367e-06, 2.29132525e-05, 5.12477673e-05, 9.06321987e-05]), 'a2': np.float64(0.9247639972245962)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([9.91552455e-04, 5.42582012e-04, 2.35223081e-04, 5.71312730e-05,
       6.08593906e-05, 2.42879185e-04, 5.54172486e-04, 1.00668258e-03]), 'a2': np.float64(0.6275128787123672)}",1.286415195819095,1.8495279944491925,1.0048587965040463,0.3137564393561836,0.3571877032027394,0.34972033156289173,0.35345401738281557,3.6395546027301675,206.1064351383208,296.32705122216083,160.99612709640078,50.26932317619303,57.22777873086783,56.03137390484894,56.62957631785839,True,True,True,True,success
W,Nb,0.65,0.6484375,52,3.2545,-1422.8353141292823,2232.249866385289,3082.2265625,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.86589745e-04, 3.26234806e-04, 1.42709720e-04, 3.45157192e-05,
       3.74032159e-05, 1.45090801e-04, 3.22003149e-04, 5.67852591e-04]), 'a2': np.float64(5.773855437847645)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.86273480e-05, 4.85939089e-05, 2.06300571e-05, 4.50268470e-06,
       6.93126116e-06, 2.51227107e-05, 5.44174617e-05, 9.46801709e-05]), 'a2': np.float64(0.9166980662631014)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([9.86019670e-04, 5.41757173e-04, 2.36448226e-04, 5.85211844e-05,
       5.77767974e-05, 2.34982744e-04, 5.39892425e-04, 9.84529414e-04]), 'a2': np.float64(0.6188448193360896)}",1.2830789861883656,1.8333961325262027,1.007920413019447,0.3094224096680448,0.35074858970217804,0.34385117673913684,0.3472998832206574,3.6944411679319793,205.57191543107655,293.74244201986204,161.4866521366838,49.57493507217413,56.19611901994013,55.09103164060138,55.64357533027075,True,True,True,True,success
W,Nb,0.65,0.6484375,62,3.2545,-1422.7899737114635,2231.8248306753603,3082.2265625,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.90624836e-04, 3.29316056e-04, 1.44788561e-04, 3.55584230e-05,
       3.63704082e-05, 1.43029298e-04, 3.18878364e-04, 5.63566795e-04]), 'a2': np.float64(5.772415869079543)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([9.18311715e-05, 5.10134665e-05, 2.22548020e-05, 5.32061990e-06,
       6.11177912e-06, 2.34756301e-05, 5.19426168e-05, 9.13764203e-05]), 'a2': np.float64(0.9161746041684456)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([9.78369700e-04, 5.36061528e-04, 2.32693237e-04, 5.66853158e-05,
       5.94195618e-05, 2.37682731e-04, 5.42604040e-04, 9.86001623e-04]), 'a2': np.float64(0.6168277908978327)}",1.2827590820176762,1.8323492083368913,1.0079640188580687,0.30841389544891634,0.3499253751651143,0.3429522537473139,0.3464388144562141,3.702700241689582,205.52066113275905,293.57470627387556,161.4936385622008,49.41335328181093,56.064225511421505,54.947008300461555,55.50561690594153,True,True,True,True,success
W,Nb,0.7,0.703125,42,3.2609999999999997,-1402.301131758605,2249.105050403115,3030.546875,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.68585990e-04, 3.17040470e-04, 1.39384884e-04, 3.42191145e-05,
       3.50869721e-05, 1.37966739e-04, 3.07642695e-04, 5.43727391e-04]), 'a2': np.float64(5.563081076730786)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.65290239e-05, 4.80094264e-05, 2.08836802e-05, 4.94542719e-06,
       5.88331533e-06, 2.24440741e-05, 4.95459112e-05, 8.70817255e-05]), 'a2': np.float64(0.8682111064490762)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([8.60781286e-04, 4.70714515e-04, 2.04145212e-04, 4.98779998e-05,
       5.13651954e-05, 2.07049874e-04, 4.75074884e-04, 8.66793575e-04]), 'a2': np.float64(0.5428607305100258)}",1.236240239273508,1.7364222128981524,0.9861492524611856,0.2714303652550129,0.3129128112404011,0.30517668422689487,0.309044747733648,4.000198185988809,198.06752090562122,278.20550733432196,157.99852769127082,43.48793853867863,50.134159051817406,48.894694868159505,49.514426959988455,True,True,True,True,success
W,Nb,0.7,0.703125,52,3.2609999999999997,-1402.2541586056782,2249.0402215626623,3030.546875,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.74097536e-04, 3.21074913e-04, 1.42004203e-04, 3.54926409e-05,
       3.38644700e-05, 1.35523425e-04, 3.03939463e-04, 5.38826043e-04]), 'a2': np.float64(5.566018024355996)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.30957014e-05, 4.54560380e-05, 1.92003718e-05, 4.11509810e-06,
       6.67797864e-06, 2.39865676e-05, 5.17882288e-05, 8.99579820e-05]), 'a2': np.float64(0.8654346803971258)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([8.49111273e-04, 4.61852812e-04, 1.98177968e-04, 4.68926661e-05,
       5.44006261e-05, 2.13122234e-04, 4.83856369e-04, 8.77751702e-04]), 'a2': np.float64(0.5425946492187176)}",1.2368928943013324,1.7308693607942516,0.9899046610548727,0.2712973246093588,0.31097133471349103,0.30383414881821574,0.30740274176585336,4.023688556569432,198.17208776832402,277.31584235235897,158.60021047630653,43.46662307747032,49.82310022169268,48.67959698372132,49.251348602707,True,True,True,True,success
W,Nb,0.7,0.703125,62,3.2609999999999997,-1402.305229966135,2248.2552734557416,3030.546875,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.81060640e-04, 3.26309243e-04, 1.45496118e-04, 3.72381974e-05,
       3.21304150e-05, 1.32079097e-04, 2.98794325e-04, 5.31948562e-04]), 'a2': np.float64(5.566402690240865)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.73759293e-05, 4.86821921e-05, 2.13614117e-05, 5.19670222e-06,
       5.59599293e-06, 2.18319289e-05, 4.85725984e-05, 8.56984481e-05]), 'a2': np.float64(0.8655411988126583)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([8.61860513e-04, 4.72580364e-04, 2.06083240e-04, 5.11777968e-05,
       4.96703838e-05, 2.03554021e-04, 4.69681016e-04, 8.59440247e-04]), 'a2': np.float64(0.5408994164846286)}",1.2369783756090813,1.7310823976253167,0.9899263646009636,0.2704497082423143,0.3105010315502592,0.3032212481090183,0.30686113982963875,4.031068829033938,198.1857833836031,277.34997461536915,158.60368776772006,43.3308199648017,49.74774934841085,48.581399465006534,49.16457440670869,True,True,True,True,success
W,Nb,0.75,0.75,42,3.2674999999999996,-1384.7309332265709,2263.2175500628464,2986.25,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.52159632e-04, 3.08204554e-04, 1.35791010e-04, 3.35428287e-05,
       3.35960453e-05, 1.32841762e-04, 2.96676978e-04, 5.24569341e-04]), 'a2': np.float64(5.384744916845087)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.91175504e-05, 5.06852039e-05, 2.31491041e-05, 6.31227454e-06,
       4.05637833e-06, 1.83441332e-05, 4.27389552e-05, 7.71364348e-05]), 'a2': np.float64(0.831424830246484)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([7.35096830e-04, 3.96377472e-04, 1.68089845e-04, 3.87024394e-05,
       4.87669707e-05, 1.88514110e-04, 4.27638208e-04, 7.77523457e-04]), 'a2': np.float64(0.47583840893088697)}",1.1966099815211306,1.662849660492968,0.963490142035212,0.23791920446544348,0.2826234263708173,0.2727941095326359,0.2777087679517266,4.308866408312806,191.71805366090754,266.41788499470505,154.3681379940088,38.11885870338685,45.28126462217136,43.706434458514366,44.493849540342865,True,True,True,True,success
W,Nb,0.75,0.75,52,3.2674999999999996,-1384.4876847878495,2263.3242617250044,2986.25,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.52692871e-04, 3.08507470e-04, 1.35896732e-04, 3.35430460e-05,
       3.36787419e-05, 1.33060010e-04, 2.96988533e-04, 5.24983999e-04]), 'a2': np.float64(5.389275771249934)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.62620857e-05, 4.86360957e-05, 2.18420566e-05, 5.68746097e-06,
       4.61628402e-06, 1.94074750e-05, 4.42459341e-05, 7.90277439e-05]), 'a2': np.float64(0.8266287711677928)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([7.40451859e-04, 4.01148201e-04, 1.71877920e-04, 4.09745423e-05,
       4.53688261e-05, 1.80335811e-04, 4.13262986e-04, 7.55762749e-04]), 'a2': np.float64(0.47075430196422424)}",1.1976168380555408,1.6532575423355855,0.9697964859155185,0.23537715098211212,0.2779185018732807,0.2688451462532841,0.2733818240632824,4.380747850224003,191.8793698609007,264.8810582491341,155.37852566678401,37.71157683740518,44.52745261891314,43.07374079425685,43.80059670658499,True,True,True,True,success
W,Nb,0.75,0.75,62,3.2674999999999996,-1384.7223686191423,2263.140695657949,2986.25,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.51179113e-04, 3.07634227e-04, 1.35505094e-04, 3.34486994e-05,
       3.36030702e-05, 1.32796390e-04, 2.96577131e-04, 5.24530526e-04]), 'a2': np.float64(5.3798184636457576)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.18397754e-05, 4.53113798e-05, 1.96202737e-05, 4.57382139e-06,
       5.74335187e-06, 2.16595127e-05, 4.76303153e-05, 8.35541573e-05]), 'a2': np.float64(0.8271132349360948)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([7.83921902e-04, 4.34625690e-04, 1.94339906e-04, 5.20414083e-05,
       3.55486898e-05, 1.62357636e-04, 3.88294765e-04, 7.24001210e-04]), 'a2': np.float64(0.4741841123208358)}",1.1955152141435017,1.6542264698721896,0.9661595862791579,0.2370920561604179,0.27986861041485706,0.2707576141046362,0.27531311225974664,4.342383856441905,191.5426525911424,265.03629755377375,154.7958301098267,37.986334935762216,44.83989445024674,43.380151922203645,44.11002318622519,True,True,True,True,success
W,Nb,0.8,0.796875,42,3.274,-1367.2435919724412,2278.379535406561,2941.953125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.27059751e-04, 2.93043502e-04, 1.28056525e-04, 3.08352988e-05,
       3.40765114e-05, 1.31624406e-04, 2.91638961e-04, 5.13742137e-04]), 'a2': np.float64(5.204979671832954)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.55510479e-05, 4.13066796e-05, 1.74225694e-05, 3.70978981e-06,
       6.14566907e-06, 2.20048130e-05, 4.74702549e-05, 8.24390621e-05]), 'a2': np.float64(0.7900930327309724)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([6.52931271e-04, 3.54817516e-04, 1.53486676e-04, 3.79929114e-05,
       3.59211874e-05, 1.49162528e-04, 3.48005147e-04, 6.43395220e-04]), 'a2': np.float64(0.4082672600681618)}",1.1566621492962121,1.5801860654619448,0.9449001912133458,0.2041336300340809,0.24953735287016832,0.23817878691504218,0.24385806989260525,4.743177659880621,185.31770537666702,253.17371705970663,151.38969953514723,32.70581295596411,39.98029127849034,38.16044839657855,39.07036983753445,True,True,True,True,success
W,Nb,0.8,0.796875,52,3.274,-1367.2131035068867,2278.378228339718,2941.953125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.34266177e-04, 2.98212875e-04, 1.31353766e-04, 3.24051087e-05,
       3.26601515e-05, 1.28953362e-04, 2.87791931e-04, 5.08630742e-04]), 'a2': np.float64(5.21527558665754)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.25047780e-05, 4.65079989e-05, 2.08762861e-05, 5.42771080e-06,
       4.44874982e-06, 1.86428092e-05, 4.24713158e-05, 7.58333843e-05]), 'a2': np.float64(0.7918322627097178)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([6.55389862e-04, 3.56178407e-04, 1.54314806e-04, 3.84292721e-05,
       3.53737091e-05, 1.47851326e-04, 3.45847813e-04, 6.41114015e-04]), 'a2': np.float64(0.40837292416551946)}",1.1589501303683423,1.5836645254194357,0.9465929328427956,0.20418646208275973,0.24992619576498387,0.2384224195520824,0.24417430765853315,4.74640490017927,185.684280354927,253.73102778173472,151.66090664152316,32.71427758328633,40.04259077801411,38.199482648091525,39.12103671305282,True,True,True,True,success
W,Nb,0.8,0.796875,62,3.274,-1367.2269101694121,2278.1844630102605,2941.953125,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.34813594e-04, 2.98644682e-04, 1.31653063e-04, 3.25673221e-05,
       3.24517965e-05, 1.28496383e-04, 2.87119235e-04, 5.07944996e-04]), 'a2': np.float64(5.214850579823337)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.90051139e-05, 4.39012940e-05, 1.91501679e-05, 4.57340282e-06,
       5.28189473e-06, 2.02880365e-05, 4.49004426e-05, 7.90300209e-05]), 'a2': np.float64(0.790330605513052)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([6.51616025e-04, 3.52864828e-04, 1.51313136e-04, 3.64242657e-05,
       3.85692873e-05, 1.55344020e-04, 3.58324534e-04, 6.58406453e-04]), 'a2': np.float64(0.4124502701361916)}",1.158855684405186,1.580661211026104,0.9479529210947272,0.2062251350680958,0.2502767390271329,0.23958710055998877,0.24493191979356083,4.7313379382398155,185.66914844351723,253.2498437711439,151.8788007797039,33.04090900274253,40.09875399993352,38.38608511624726,39.24241955809039,True,True,True,True,success
W,Nb,0.85,0.8515625,42,3.2805,-1346.9705726645425,2294.459656830692,2890.2734375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.22378513e-04, 2.93217069e-04, 1.30600182e-04, 3.33023139e-05,
       2.92732590e-05, 1.19708024e-04, 2.70212091e-04, 4.80298949e-04]), 'a2': np.float64(5.014004481751645)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([7.90712131e-05, 4.47078959e-05, 2.01869351e-05, 5.33714007e-06,
       4.03511729e-06, 1.73175462e-05, 3.97352794e-05, 7.11981191e-05]), 'a2': np.float64(0.7514844832988223)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([5.21960684e-04, 2.77681293e-04, 1.16159418e-04, 2.65614201e-05,
       3.26494172e-05, 1.28158307e-04, 2.95142489e-04, 5.44531790e-04]), 'a2': np.float64(0.33660617145725824)}",1.1142232181670322,1.5029689665976447,0.919850343951726,0.16830308572862912,0.21760557596636118,0.2025550056702217,0.21008029081829144,5.303797009357615,178.51823904997568,240.80217400706823,147.3762715714294,26.96512691629077,34.864256636902226,32.45288945108406,33.658573043993144,True,True,True,True,success
W,Nb,0.85,0.8515625,52,3.2805,-1346.9645087287602,2295.1257413165777,2890.2734375,"{'family': 'hydrostatic', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([5.25768757e-04, 2.95580123e-04, 1.32076049e-04, 3.40011219e-05,
       2.86134975e-05, 1.18407226e-04, 2.68281205e-04, 4.77784247e-04]), 'a2': np.float64(5.018484366525973)}","{'family': 'normal', 'x': array([-0.01  , -0.0075, -0.005 , -0.0025,  0.0025,  0.005 ,  0.0075,
        0.01  ]), 'y': array([8.16865519e-05, 4.66586228e-05, 2.14838300e-05, 5.98282892e-06,
       3.39428432e-06, 1.60425094e-05, 3.78324414e-05, 6.86798220e-05]), 'a2': np.float64(0.7519735509199672)}","{'family': 'shear', 'x': array([-0.04, -0.03, -0.02, -0.01,  0.01,  0.02,  0.03,  0.04]), 'y': array([5.32299968e-04, 2.84342192e-04, 1.20261428e-04, 2.86702241e-05,
       3.01638526e-05, 1.23413654e-04, 2.89163289e-04, 5.38484907e-04]), 'a2': np.float64(0.33824206859038175)}",1.115218748116883,1.5039471018399344,0.9208545712553573,0.16912103429519088,0.2180911266940299,0.2032623622633772,0.21067674447870355,5.293506651037204,178.67774053107138,240.95888854878595,147.5371665222141,27.09617672332698,34.94205043931055,32.566220470696315,33.75413545500343,True,True,True,True,success
